,title,description,image
182,Fame,A chronicle of the lives of several teenagers who attend a New York high school for students gifted in the performing arts.,https://m.media-amazon.com/images/M/MV5BZmQ1NTNjN2YtY2IxMS00MjMxLThhM2ItNmFlOGM1NjcxY2EzXkEyXkFqcGdeQXVyMjUzOTY1NTc@.jpg
185,Dumbo,"A young elephant, whose oversized ears enable him to fly, helps save a struggling circus, but when the circus plans a new venture, Dumbo and his friends discover dark secrets beneath its shiny veneer.",https://m.media-amazon.com/images/M/MV5BNjMxMDE0MDI1Ml5BMl5BanBnXkFtZTgwMzExNTU3NjM@.jpg
186,Bugsy Malone,The classic gangster story of Bugsy Malone told with an all-child cast.,https://m.media-amazon.com/images/M/MV5BYzk2MjI1YzUtOThiNC00OWM5LTg0ZTktYjJlNzc0NjI1OWZjXkEyXkFqcGdeQXVyNjc1NTYyMjg@.jpg
188,Charlotte's Web,"Wilbur the pig is scared of the end of the season, because he knows that come that time, he will end up on the dinner table. He hatches a plan with Charlotte, a spider that lives in his pen, to ensure that this will never happen.",https://m.media-amazon.com/images/M/MV5BMTQ5MTUzMTAzMl5BMl5BanBnXkFtZTcwNTE0NTcyMw@@.jpg
189,The Sword in the Stone,"A poor boy named Arthur learns the power of love, kindness, knowledge and bravery with the help of a wizard called Merlin in the path to become one of the most beloved kings in English history.",https://m.media-amazon.com/images/M/MV5BODc2MjAyZDYtNWYwZi00YTQwLWE0ZDMtMjM2NTJmYWMxMmQ0XkEyXkFqcGdeQXVyNTQxMTIxMTk@.jpg
192,Rio 2,"It's a jungle out there for Blu, Jewel, and their three kids after they're hurtled from Rio de Janeiro to the wilds of the Amazon. As Blu tries to fit in, he goes beak-to-beak with the vengeful Nigel and meets his father-in-law.",https://m.media-amazon.com/images/M/MV5BMTgzMDczMDYzNl5BMl5BanBnXkFtZTgwMzk2MDIwMTE@.jpg
194,Alvin and the Chipmunks: Chipwrecked,"Playing around while aboard a cruise ship, the Chipmunks and Chipettes accidentally go overboard and end up marooned in a tropical paradise. They discover their new turf is not as deserted as it seems.",https://m.media-amazon.com/images/M/MV5BMTNiMGI2YWMtNTg0ZS00NDg4LWE5ZTgtMjhiMjIzYzVlYTE3XkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
196,Ramayana: The Legend of Prince Rama,"An anime adaptation of the Hindu epic the Ramayana, where Lord Ram combats the wicked king Ravana.",https://m.media-amazon.com/images/M/MV5BOTk4NGM0NmUtOTc2Yi00NTcxLWE3NGItYzEwODZjNzlhZjE2XkEyXkFqcGdeQXVyNTgyNTA4MjM@.jpg
197,Evita,"The hit musical based on the life of Eva Perón (Evita Duarte), a B-picture Argentinian actress who eventually became the wife of Argentinian president Juan Domingo Perón, and the most beloved and hated woman in Argentina.",https://m.media-amazon.com/images/M/MV5BMDNhZGZiMzYtNzkxNy00MGE0LWE4Y2QtOGIwOTM3ZmY5M2QwXkEyXkFqcGdeQXVyNzc5MjA3OA@@.jpg
198,A Hard Day's Night,"Over two ""typical"" days in the life of The Beatles, the boys struggle to keep themselves and Sir Paul McCartney's mischievous grandfather in check while preparing for a live TV performance.",https://m.media-amazon.com/images/M/MV5BZjQyMGUwNzAtNTc2MC00Y2FjLThlM2ItZGRjNzM0OWVmZGYyXkEyXkFqcGdeQXVyNjc1NTYyMjg@.jpg
199,The Best Little Whorehouse in Texas,A town's Sheriff and regular patron of a historical whorehouse fights to keep it running when a television reporter targets it as the Devil's playhouse.,https://m.media-amazon.com/images/M/MV5BM2Y3M2Y1MzUtNWViYi00YzZjLWE0YzUtMWVjYzc2YjI3Y2I2L2ltYWdlXkEyXkFqcGdeQXVyNzc5MjA3OA@@.jpg
200,"Hello, Dolly!","Matchmaker Dolly Levi travels to Yonkers to find a partner for ""half-a-millionaire"" Horace Vandergelder, convincing his niece, his niece's intended, and his two clerks to travel to New York City along the way.",https://m.media-amazon.com/images/M/MV5BODJmZmFiNzQtMDJiYS00ZTgzLTljZGMtNjEzNzM4NmEyYjNiXkEyXkFqcGdeQXVyNjE5MjUyOTM@.jpg
201,Blues Brothers 2000,"Elwood must reunite the old band, with a few new members, and go on another ""Mission from God.""",https://m.media-amazon.com/images/M/MV5BMGUyODE5ODAtZTIzNy00NDg4LTlhOTQtMTQ0MzU0MTdmZDFmXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
202,Meet Me in St. Louis,Young love and childish fears highlight a year in the life of a turn-of-the-century family.,https://m.media-amazon.com/images/M/MV5BMzkwNzE4MjEtZDcxNi00YmE5LWFmZmQtZGY1N2I2MDBkMmEzXkEyXkFqcGdeQXVyMTY5Nzc4MDY@.jpg
203,Jesus Christ Superstar,"Film version of the musical stage play, presenting the last few weeks of Christ's life told in an anachronistic manner.",https://m.media-amazon.com/images/M/MV5BOTdkZmUwN2EtMDFjYi00ODMzLWI1MWYtYzU0NzYxZTk5NDk2XkEyXkFqcGdeQXVyMTA0MjU0Ng@@.jpg
204,Blue Hawaii,"After arriving back in Hawaii from the Army, Chad Gates (Elvis Presley) defies his parents' wishes for him to work at the family business and instead goes to work as a tour guide at his girlfriend's agency.",https://m.media-amazon.com/images/M/MV5BYTRmYWJlMTMtMzM0NS00MmM3LWFlM2EtYTI1YmY5YjJlMDcwXkEyXkFqcGdeQXVyMjI4MjA5MzA@.jpg
205,Meet the Feebles,Multiple animals and insects experience the sleazier side of show business while working on a variety show.,https://m.media-amazon.com/images/M/MV5BNmY5MWJmNmUtNTVjNC00MWZhLTk0MjYtZjAwOTVjMTkyMDI5XkEyXkFqcGdeQXVyMTA5ODk3NA@@.jpg
207,Devdas,"After his wealthy family prohibits him from marrying the woman he is in love with, Devdas Mukherjee's life spirals further and further out of control as he takes up alcohol and a life of vice to numb the pain.",https://m.media-amazon.com/images/M/MV5BY2QxMGM4Y2QtMGFmMy00ZjZkLWExMWQtNTY1Yjc0MDFjZjY0XkEyXkFqcGdeQXVyNTE0MDc0NTM@.jpg
209,Music,"Zu is newly sober when she receives news that she is to become the sole guardian of her half-sister named Music, a young girl on the autism spectrum. The film explores two of Sia's favorite themes: finding your voice and creating family.",https://m.media-amazon.com/images/M/MV5BOTIwZjFmNmYtZTI3YS00MGFiLTllYjUtZGNlNWJiMmM2ZmY1XkEyXkFqcGdeQXVyMTkxNjUyNQ@@.jpg
210,My Little Pony: The Movie,"After a dark force conquers Canterlot, the Mane 6 embark on an unforgettable journey beyond Equestria where they meet new friends and exciting challenges on a quest to use the magic of friendship to save their homeland.",https://m.media-amazon.com/images/M/MV5BMmMxNWNhNjItZjhmMC00ZmViLThlYjItZDk5YTQ1MWZkOGM1XkEyXkFqcGdeQXVyNzY2ODYzOTU@.jpg
212,Funny Face,An impromptu fashion shoot at a book store brings about a new fashion model discovery in the shop clerk.,https://m.media-amazon.com/images/M/MV5BNGY0YzA2OWQtOGMwZi00MzI2LWE4MzgtY2QzOTk1ODBhYjA3XkEyXkFqcGdeQXVyMjIyNjE2NA@@.jpg
215,Yeh Jawaani Hai Deewani,"Kabir and Naina bond during a trekking trip. Before Naina can express herself, Kabir leaves India to pursue his career. They meet again years later, but he still cherishes his dreams more than bonds.",https://m.media-amazon.com/images/M/MV5BODA4MjM2ODk4OF5BMl5BanBnXkFtZTcwNDgzODk1OQ@@.jpg
216,Guys and Dolls,"In New York, a gambler is challenged to take a cold female missionary to Havana, but they fall for each other, and the bet has a hidden motive to finance a crap game.",https://m.media-amazon.com/images/M/MV5BZGJlZTBiZTAtN2I3ZS00NzJmLWEwOTAtYjlkZjg0NzVmOTJkXkEyXkFqcGdeQXVyNjUwNzk3NDc@.jpg
217,Home on the Range,"To save their farm, the resident animals go bounty hunting for a notorious outlaw.",https://m.media-amazon.com/images/M/MV5BYWIyNWEwZDctMzkzNC00NzkyLTk5YWUtOWQ5MzBhMGE1NTE4XkEyXkFqcGdeQXVyNjExODE1MDc@.jpg
221,Thumbelina,"This retelling of the Hans Christian Andersen classic fairy tale has the digit-sized heroine evading the clutches of various toads, moles, and beetles before she can proceed with her courtship with her dream lover, Prince Cornelius.",https://m.media-amazon.com/images/M/MV5BNmE3MjdmMGMtOThhMS00OGRhLTllNDItMmJmN2QxMjA4ZTI2XkEyXkFqcGdeQXVyNTUyMzE4Mzg@.jpg
222,An American in Paris,Three friends struggle to find work in Paris. Things become more complicated when two of them fall in love with the same woman.,https://m.media-amazon.com/images/M/MV5BMzFkNGM0YTUtZjY5Ny00NzBkLWE1NTAtYzUxNjUyZmJlODMwL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@.jpg
225,Muppet Treasure Island,The Muppets' twist on the classic tale.,https://m.media-amazon.com/images/M/MV5BMTlmNzhiMWEtOWVjZC00NmM0LTgxNDItMDJmYTkxYTZkY2FjXkEyXkFqcGdeQXVyNTUyMzE4Mzg@.jpg
226,Shrek the Musical,Make room for ogre-sized family fun as the greatest fairy tale never told comes to life in a whole new way in this breathtaking Broadway musical adaptation of the hit movie Shrek!,https://m.media-amazon.com/images/M/MV5BN2U4YzBhNmYtNzAxZS00ZjcyLTg5NDEtMDM4ODVkMTZlZmNkXkEyXkFqcGdeQXVyNzMwOTY2NTI@.jpg
229,Little Nemo: Adventures in Slumberland,"Each night, young Nemo goes to Slumberland and has adventures and befriends the king of Slumberland, Morpheus. But one night Nemo discovers Nightmare Land, and the evil nightmare king, throwing Slumberland and Nemo himself into danger.",https://m.media-amazon.com/images/M/MV5BMmNkM2MzNDgtNzk3Ny00ZTZmLTg4MDMtODc5M2Y4ZGQ4MGMyXkEyXkFqcGdeQXVyNjMwMjk0MTQ@.jpg
230,Merry Andrew,Downtrodden but creative English school-teacher (Danny Kaye) on archeological trip discovers joys of love and circus life with acrobat (Pier Angeli).::<Nicholas.palmer@chbs.mhs.ciba.com>,https://m.media-amazon.com/images/M/MV5BMmEwNDg5ODktMThkNS00ODQxLWE3ZjQtYTAzNzY4ZjIwMjlhL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMDI2NDg0NQ@@.jpg
236,Lagaan: Once Upon a Time in India,The people of a small village in Victorian India stake their future on a game of cricket against their ruthless British rulers.,https://m.media-amazon.com/images/M/MV5BNmYxZGJlNmQtMWY3OS00Njc0LThjODgtOWEwMWU4NTUxMDExXkEyXkFqcGdeQXVyNDAzNDk0MTQ@.jpg
239,Adventures Into the Woods: A Sexy Musical,"EMMANUELLE IN WONDERLAND is a love letter to Hollywood and Broadway musicals of the past. While participation in a scientific experiment, a young woman falls through a wormhole and winds up in Wonderland! This is not the Wonderland you remember, but a brand new world where all fairy tales exist and they are finally all grown up! On her journey to find her way back home, Emmanuelle encounters The Mad Hatter, Goldilocks, The Big Bad Wolf, Dorothy, The Scarecrow, Humpty Dumpty, Jack and Jill, Snow White, The Frog Prince, The Evil Queen and many more! What follows is the most outrageous, sexy musical comedy of the year featuring 12 original songs! It's naked 'Glee' meets Disney on acid! For children of all ages... Over 18!::Anonymous",https://m.media-amazon.com/images/M/MV5BMTY0NTg2ODUxOF5BMl5BanBnXkFtZTgwMjIxMjI2NTE@.jpg
244,Hedwig and the Angry Inch,A gender-queer punk-rock singer from East Berlin tours the U.S. with her band as she tells her life story and follows the former lover/band-mate who stole her songs.,https://m.media-amazon.com/images/M/MV5BZGY5NWUyNDUtZWJhZi00ZjMxLWFmMjMtYmJhZjVkZGZhNWQ4XkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
245,Camelot,"When King Uther dies and Britain faces chaos, Merlin presents an unknown named Arthur as the new king by birthright, as the late king's son, against the ambitious desires of his half-sister, Morgan.",https://m.media-amazon.com/images/M/MV5BMTU1NDMxMjI1OV5BMl5BanBnXkFtZTcwNzQ4MjQ1NA@@.jpg
246,Valley Girl,"Julie, a girl from the valley, meets Randy, a punk from the city. They are from different worlds and find love. Somehow they need to stay together in spite of her trendy, shallow friends.",https://m.media-amazon.com/images/M/MV5BMjA4NzI5OTgyMV5BMl5BanBnXkFtZTgwODgwNjU1MDE@.jpg
247,Blue Story,A gang war dooms the lifelong bond of south London friends in this acclaimed crime drama that features its writer-director as a rapping Greek chorus.,https://m.media-amazon.com/images/M/MV5BNDVlMTM4MzEtNTdhNC00N2I0LTgyNmQtNjcyYjg3NTQ2YzA5XkEyXkFqcGdeQXVyNzQwOTQ1MzM@.jpg
248,Sgt. Pepper's Lonely Hearts Club Band,"A small-town band hits it big, but it must battle a nefarious plot in the music industry.",https://m.media-amazon.com/images/M/MV5BZGM1ZGNkN2UtZGRjZC00Y2Q0LTg2YWUtZWQ2MDI1ODhkNTIyXkEyXkFqcGdeQXVyNTM0NTU5Mg@@.jpg
249,Forbidden Zone,The bizarre and musical tale of a girl who travels to another dimension through the gateway found in her family's basement.,https://m.media-amazon.com/images/M/MV5BNjg2NjYwODE4N15BMl5BanBnXkFtZTYwMTM1ODA3.jpg
252,The New Adventures of Pippi Longstocking,"After her father's ship is carried off by a sudden storm, the spunky Pippi Longstocking is stranded with her horse, Alfonso, and monkey, Mr. Nilsson, and takes up residence in the old family home, which is thought by neighborhood children to be haunted. Soon, two children, Tommy and Annika, venture into the house only to meet up with Pippi. The three soon become friends and get into various adventures together, including cleaning the floor with scrubbing shoes, dodging the ""splunks"", going down a river in barrels, and helping Pippi with the problem of having to go to a children's home. Older children will probably get the most out of this movie.::Amelia Chanowith",https://m.media-amazon.com/images/M/MV5BYzJmOTQ2N2ItMDYyMS00NGNhLWI5MGEtOWM2MGUwZDZjNzczXkEyXkFqcGdeQXVyNzc5MjA3OA@@.jpg
253,Stargirl,Teenager Courtney Whitmore joins the Justice Society of America. Based on the character from DC Comics.,https://m.media-amazon.com/images/M/MV5BYzEzZDVkZDUtY2ZkMS00NzcwLTkwMjEtZGYxZjU1Y2IxNGMwXkEyXkFqcGdeQXVyMTEyMjM2NDc2.jpg
254,Holiday Inn,"At an inn which is open only on holidays, a crooner and a hoofer vie for the affections of a beautiful up-and-coming performer.",https://m.media-amazon.com/images/M/MV5BMTUyODU0OTUwMF5BMl5BanBnXkFtZTgwMTE4NTQzMjE@.jpg
255,A Chorus Line,Hopefuls try out before a demanding director for a part in a new musical.,https://m.media-amazon.com/images/M/MV5BMTYzOTIwOTA1NF5BMl5BanBnXkFtZTcwMDg4NzQzNA@@.jpg
256,Paint Your Wagon,Two unlikely prospector partners share the same wife in a California gold rush mining town.,https://m.media-amazon.com/images/M/MV5BMzU4M2YwMjItZThhYi00NDA5LTljYmUtOGNkNjIxYjdiYjBlXkEyXkFqcGdeQXVyMjI4MjA5MzA@.jpg
258,Rock-A-Doodle,"In order to defeat the wicked Grand Duke of Owls, a young boy, transformed into a cat, teams up with a group of barnyard animals to find the rooster who can raise the sun.",https://m.media-amazon.com/images/M/MV5BMTU5Njk5OTAwMl5BMl5BanBnXkFtZTcwNDkwODU2NA@@.jpg
259,Yentl,A Jewish girl disguises herself as a boy to enter religious training.,https://m.media-amazon.com/images/M/MV5BMTA0ODQzZjItNTk5Mi00ZDc3LWFjZGItZWU0MjM2NzViYjZlXkEyXkFqcGdeQXVyNjMwMjk0MTQ@.jpg
260,Sesame Street,"On a special inner city street, the inhabitants, human and muppet, teach preschool subjects with comedy, cartoons, games, and songs.",https://m.media-amazon.com/images/M/MV5BODM4NDI3OTcxN15BMl5BanBnXkFtZTgwNjc3MjIwMTI@.jpg
262,"New York, New York","An egotistical saxophonist and a young lounge singer meet on VJ Day and embark upon a strained and rocky romance, even as their careers begin a long, uphill climb.",https://m.media-amazon.com/images/M/MV5BYmI0Mjg2MzctMjk4Ni00MTUzLWI0NzktNmI0MmJmMmQyZDEyXkEyXkFqcGdeQXVyMjUzOTY1NTc@.jpg
267,Kazaam,"A troubled kid inadvertently releases a genie, who must grant him any three wishes he requests.",https://m.media-amazon.com/images/M/MV5BYzhiNzUyOGQtYjI5OC00NmYxLTgyNmMtMGM3N2U0OWJmNDhiXkEyXkFqcGdeQXVyMTMxMTY0OTQ@.jpg
268,Downfalls High,"When reserved and lonely teenager Fenix (Chase Hudson) meets popular high school girl Scarlett (Sydney Sweeney), the two form a bond that shapes the rest of his life. A musical drama featuring the music of Machine Gun Kelly.",https://m.media-amazon.com/images/M/MV5BOGI5ZWVhODQtOTc2OS00MzEyLWIzODUtNDJhNjBhNGFjYWI1XkEyXkFqcGdeQXVyNDE4MDgyNDA@.jpg
271,Romance & Cigarettes,This down-and-dirty musical set in the world of working-class New York tells the story of a husband's journey into infidelity and redemption when he must choose between his seductive mistress and his beleaguered wife.,https://m.media-amazon.com/images/M/MV5BMjEyMDAxNzM1Nl5BMl5BanBnXkFtZTcwMjkwMjc0MQ@@.jpg
275,Little Shop of Horrors,A nerdy florist finds his chance for success and romance with the help of a giant man-eating plant who demands to be fed.,https://m.media-amazon.com/images/M/MV5BYzUxZDI3MjktZmM4YS00MzdjLWE5MzctMmI4M2ViMDgxMmUzXkEyXkFqcGdeQXVyNTAyODkwOQ@@.jpg
276,The Muppets Take Manhattan,Kermit and his friends go to New York City to get their musical on Broadway only to find it's a more difficult task than they anticipated.,https://m.media-amazon.com/images/M/MV5BNmFiYTU2YjEtNjcxNy00MzViLTljMGEtNWI4OTU0ZTRhZTM1L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNDIwODAwNzg@.jpg
277,The Umbrellas of Cherbourg,A young woman separated from her lover by war faces a life-altering decision.,https://m.media-amazon.com/images/M/MV5BMDhhNGFmN2UtNGU3My00NTQ1LTlmNTktNzMzMmUwMGJkZjk0XkEyXkFqcGdeQXVyNjI5NTk0MzE@.jpg
279,The Adventures of Pinocchio,"One of puppet-maker Geppetto's creations comes magically to life. This puppet named Pinocchio has one major desire, to become a real boy someday, but he has to learn to act responsibly.",https://m.media-amazon.com/images/M/MV5BNDdiZWM4ZDAtYTM2Yi00MDg3LTk4MTItZjc3Y2Y2YzI0ZTcyXkEyXkFqcGdeQXVyMTk5MjAyMjM@.jpg
283,The Pirate Movie,The crew of a large ship sail the high seas encountering other pirates from other ships. The boy from the ship ends up having to save his girlfriend who is kidnapped by a bunch of other pirates.,https://m.media-amazon.com/images/M/MV5BMWExZWMzNTAtYjJkMy00ZWZlLWIyOTUtZWVlOWQ4YzVhZDZhXkEyXkFqcGdeQXVyNzc5MjA3OA@@.jpg
286,Neptune Frost,"An intersex African hacker, a coltan miner and the virtual marvel born as a result of their union.",https://m.media-amazon.com/images/M/MV5BODRmNTRhZjMtNmVmNC00ZDU0LWIwZTYtZjMxZDI3MzVjMGI4XkEyXkFqcGdeQXVyMjI3NDAyNg@@.jpg
289,Gypsy,Therapist Jean Holloway becomes too immersed in the lives of her patients.,https://m.media-amazon.com/images/M/MV5BMTEzMTA1MTMyMjReQTJeQWpwZ15BbWU4MDY3MzUyMzIy.jpg
294,One from the Heart,"A couple has a fight after living together 5 years in Las Vegas. They go out and celebrate 4th of July, each with a new partner. Breakup?",https://m.media-amazon.com/images/M/MV5BM2JmMjA3YzctYmE1Yi00Yzg1LThjOGUtZGEyNDdlMzljN2M2XkEyXkFqcGdeQXVyMjA0MDQ0Mjc@.jpg
297,Walking on Sunshine,"Set to the music of popular hit songs from the 1980s. A beautiful coastal village, present day Italy. After a whirlwind romance, Maddie is preparing to marry gorgeous Italian Raf, and has invited her sister Taylor to the wedding. Unbeknownst to Maddie, however, Raf is Taylor's ex-holiday flame, and the love of her life... By: Vertigo Films::Vertigo Films",https://m.media-amazon.com/images/M/MV5BMzQwNDczNzItZjdkNy00ODEyLWFiMGMtNzk0OWZlOWJlMGI4XkEyXkFqcGdeQXVyMTA4NjE0NjEy.jpg
298,Guava Island,"A young musician seeks to hold a festival to liberate the oppressed people of Guava Island, even if only for a day.",https://m.media-amazon.com/images/M/MV5BMmZiZWNlNTktYTZiYS00YTYzLTgyMjQtNTQ5OTE2NjhjY2ZkXkEyXkFqcGdeQXVyNjIzNzM4NzA@.jpg
299,Kuch Kuch Hota Hai,"During their college years, Anjali was in love with her best-friend Rahul, but he had eyes only for Tina. Years later, Rahul and the now-deceased Tina's eight-year-old daughter attempts to reunite her father and Anjali.",https://m.media-amazon.com/images/M/MV5BNGNhNWMwNTgtZmNlOS00OGM3LWIxYzItOWQwZDJjMzQ3MzRlXkEyXkFqcGdeQXVyODE5NzE3OTE@.jpg
300,An American Tail: Fievel Goes West,"Fievel's family decides to move out to the West, unaware that they are falling into a trap perpetrated by a smooth-talking cat.",https://m.media-amazon.com/images/M/MV5BZmUyOTE4YmItN2E0Zi00M2ViLWIxMTctMmZhMDRhMDZhOWZlXkEyXkFqcGdeQXVyNjExODE1MDc@.jpg
301,Joe's Apartment,"A nice guy has just moved to New York and discovers that he must share his run-down apartment with a couple thousand singing, dancing cockroaches.",https://m.media-amazon.com/images/M/MV5BNzczODMyNGUtNjRmOS00ZTA3LWIxOTgtOGE2YmYwZDA2YWU1XkEyXkFqcGdeQXVyNzc5MjA3OA@@.jpg
305,Duck Soup,"Rufus T. Firefly is named the dictator of bankrupt Freedonia and declares war on neighboring Sylvania over the love of his wealthy backer Mrs. Teasdale, contending with two inept spies who can't seem to keep straight which side they're on.",https://m.media-amazon.com/images/M/MV5BYmYxZGU2NWYtNzQxZS00NmEyLWIzN2YtMDk5MWM0ODc5ZTE4XkEyXkFqcGdeQXVyNTA4NzY1MzY@.jpg
307,Babes in Toyland,"A young girl wakes up in the realm of Toyland, where she teams up with her family and friends to overthrow the evil villain, Barnaby.",https://m.media-amazon.com/images/M/MV5BMTk1MjU2NjIzMl5BMl5BanBnXkFtZTgwNjg2MTgxNDM@.jpg
312,Lisztomania,Composer and pianist Franz Liszt (Roger Daltrey) attempts to overcome his hedonistic life-style while repeatedly being drawn back into it by the many women in his life and fellow composer Richard Wagner (Paul Nicholas).,https://m.media-amazon.com/images/M/MV5BNGYxOWVhZTktYjZmMi00ZDk5LTljMzQtMDI5MDNlZjE0NjE2XkEyXkFqcGdeQXVyMTYxNjkxOQ@@.jpg
313,Come from Away,"7,000 passengers are stranded after the 9/11 terrorist attacks in a small town in Newfoundland, where they were housed and welcomed. Filmed live on stage at the Gerald Schoenfeld Theater in New York City.",https://m.media-amazon.com/images/M/MV5BMDQ3NDc1MGMtNWY2ZC00MmZjLTg3MWEtODZkOTNjMzI1N2Y5XkEyXkFqcGdeQXVyNTk5NTQzNDI@.jpg
316,Poultrygeist: Night of the Chicken Dead,Zombified chickens attempt to kill the fast-food workers that cook them in a restaurant built on an ancient burial ground.,https://m.media-amazon.com/images/M/MV5BOWE2YWMwMDktMjgyZC00OTEyLTkzMGYtNWQ3NTZiNGZmZmQwXkEyXkFqcGdeQXVyNjE5MjUyOTM@.jpg
319,A Funny Thing Happened on the Way to the Forum,"A wily Roman slave schemes to earn his freedom by romantically uniting his master with a courtesan. But matters get complicated and he ends up dragging in his neighbors around him, leading to chaos.",https://m.media-amazon.com/images/M/MV5BNWMwNjY0NTgtODFhZC00MDcxLWI2NWUtNzgxZGI3NDY3N2RmXkEyXkFqcGdeQXVyMzU4Nzk4MDI@.jpg
321,Veer Zaara,"""Veer-Zaara"" is a saga of love, separation, courage, and sacrifice. A love story that is an inspiration and will remain a legend forever.",https://m.media-amazon.com/images/M/MV5BY2VlOTc4ZjctYjVlMS00NDYwLWEwZjctZmYzZmVkNGU5NjNjXkEyXkFqcGdeQXVyODE5NzE3OTE@.jpg
324,On the Town,Three sailors wreak havoc as they search for love during a whirlwind 24-hour leave in New York City.,https://m.media-amazon.com/images/M/MV5BMTdmM2I3YjctYjg1MC00YjViLTkxNzMtMjQ5NTZhYmI2ZTA4XkEyXkFqcGdeQXVyMTY5Nzc4MDY@.jpg
325,Erotic,"Angèle and Adam form a young ideal couple. A few years pass. One evening, they meet again. Strangers to each other, can their love come back to life ?",https://m.media-amazon.com/images/M/MV5BM2UzNWMwZTgtZWVhNy00MGI0LWI1ZGUtNGJlZDRlZDhjOTc3XkEyXkFqcGdeQXVyOTA3MjYzMzA@.jpg
326,Brigadoon,"Two Americans on a hunting trip in Scotland become lost. They encounter a small village, not on the map, called Brigadoon, in which people harbor a mysterious secret, and behave as if they were still living two hundred years in the past.",https://m.media-amazon.com/images/M/MV5BZDIxMjM4MWEtMTcxMC00ZjcwLTkxOTEtNzIwNGU1YjNiMTlkXkEyXkFqcGdeQXVyMTMxMTY0OTQ@.jpg
327,Jailhouse Rock,"After serving time for manslaughter, young Vince Everett becomes a teenage rock star.",https://m.media-amazon.com/images/M/MV5BYjE5MGE5ODItYWY3OS00MTE5LTlkNWUtMzBkZWRmOTNmMDJhXkEyXkFqcGdeQXVyMDI2NDg0NQ@@.jpg
334,Om Shanti Om,"In the 1970s, Om, an aspiring actor, is murdered, but is immediately reincarnated into the present day. He attempts to discover the mystery of his demise and find Shanti, the love of his previous life.",https://m.media-amazon.com/images/M/MV5BY2QwMzZjN2MtYjk0My00OThhLWFmNjAtZTFkM2NkNTkwYTFlXkEyXkFqcGdeQXVyNTgyNTA4MjM@.jpg
335,Riverdance: The Animated Adventure,An Irish boy named Keegan and a Spanish girl named Moya journey into the mythical world of the Megaloceros Giganteus who teach them to appreciate Riverdance as a celebration of life.,https://m.media-amazon.com/images/M/MV5BMWQ0NTRlNjQtMzQzMy00NDZjLWJkZmMtZWRmMTZiZWE1OWZiXkEyXkFqcGdeQXVyNTU5NzUwNw@@.jpg
336,Mohabbatein,"A film about the battle between love and fear, between two stubborn men and their opposing beliefs and the outcome of the love stories of 3 couples.",https://m.media-amazon.com/images/M/MV5BYzU5ZGJiYzQtYjA2Yi00MmNmLTlmZmYtZTcxZjBhZGM1NDcxXkEyXkFqcGdeQXVyNTkzNDQ4ODc@.jpg
337,It's Christmas Again,"Follows Jake Young, a young boy who experiences a life-changing effect when he transports back to Bethlehem on the night of Jesus' birth after an skateboarding accident right before Christmas.",https://m.media-amazon.com/images/M/MV5BYTI4MmM3ZGEtYTVkYy00NjhlLThhNGEtZDY5YzYxODNiMDUzXkEyXkFqcGdeQXVyNTQ2ODM5Mjk@.jpg
339,Disney's Newsies: The Broadway Musical!,"Filmed live on stage at the Pantages Theatre in Hollywood, CA, this is a not-to-be-missed high energy show starring Original Broadway cast members.",https://m.media-amazon.com/images/M/MV5BMGJlNGFjNzItNjRhMS00MGE4LTgxMjYtZDA2ZWY5NGQxMTk0L2ltYWdlXkEyXkFqcGdeQXVyNzA0OTk1Njc@.jpg
340,Girls! Girls! Girls!,"When he finds out his boss is retiring to Arizona, a sailor has to find a way to buy the Westwind, a boat that he and his father built. He is also caught between two women: insensitive club singer Robin and sweet Laurel.",https://m.media-amazon.com/images/M/MV5BYWI3ODMwNTMtZjQ5MS00Y2E4LTkwZDEtZDMzOTE1NzZkNmM4XkEyXkFqcGdeQXVyMDI2NDg0NQ@@.jpg
341,Doctor Dolittle,A doctor discovers that he can communicate with animals.,https://m.media-amazon.com/images/M/MV5BNGVmYjI4ZjktMjVkNi00ZTRlLWJlYTMtNzMxYjQ0ZDIyZWNmXkEyXkFqcGdeQXVyNTUyMzE4Mzg@.jpg
344,Inu-oh,A cursed dancer and a musician stun society with electrifying concerts in this animated rock opera.,https://m.media-amazon.com/images/M/MV5BMTk5MDA1ZTQtMGZlMi00OTJmLThlZjEtMjNlZmFkYWRiNmY5XkEyXkFqcGdeQXVyMTY3OTcwMzk@.jpg
345,Rudolph the Red-Nosed Reindeer: The Movie,It's up to Santa's most famous reindeer to save the day when an evil queen conjures up a storm on Christmas.,https://m.media-amazon.com/images/M/MV5BZjQyMmQ0OTQtZTBjZC00OTNjLWFiNGEtOTQxNWIyOGVhMGVlXkEyXkFqcGdeQXVyNzY1NDgwNjQ@.jpg
