,title,description,image
347,Ride the High Country,An ex-union soldier is hired to transport gold from a mining community through dangerous territory. But what he doesn't realize is that his partner and old friend is plotting to double-cross him.,https://m.media-amazon.com/images/M/MV5BMjJkMjE1ZDYtYWY0ZS00MGNhLTgzODktMGZhYzRlYzVhMGFmXkEyXkFqcGdeQXVyNjc1NTYyMjg@.jpg
348,Tom Horn,An ex-army scout is hired by ranchers to kill cattle rustlers but he gets into trouble with the corrupt local officials when he kills a boy.,https://m.media-amazon.com/images/M/MV5BMTk5NzkwNDUwOV5BMl5BanBnXkFtZTgwMjM2NjQzMTE@.jpg
350,The White Buffalo,"At the closing of 1874 a haunted, dying Wild Bill Hickok teams up with a grieving Crazy Horse to hunt a murderous albino buffalo.",https://m.media-amazon.com/images/M/MV5BNTAyNmU4ZjItZTY4ZS00NzhiLTlhM2YtNTY2OGRmNjVlNTgwXkEyXkFqcGdeQXVyNjc1NTYyMjg@.jpg
352,Casa de mi Padre,"Scheming to save their father's ranch, the Alvarez brothers find themselves in a war with Mexico's most feared drug lord.",https://m.media-amazon.com/images/M/MV5BODE1MDYzNjA0NF5BMl5BanBnXkFtZTcwNjY2MTgyNw@@.jpg
353,The Yearling,"A boy persuades his parents to allow him to adopt a young deer, but what will happen if the deer misbehaves?",https://m.media-amazon.com/images/M/MV5BMjI0NjVhMDMtZTZmMy00MWYwLTkyMjQtMDEyMmVkYmJmOTQ5XkEyXkFqcGdeQXVyNjE5MjUyOTM@.jpg
354,The Mark of Zorro,A young Spanish aristocrat must masquerade as a fop in order to maintain his secret identity of Zorro as he restores justice to early California.,https://m.media-amazon.com/images/M/MV5BMTU2ODc0NzUyMl5BMl5BanBnXkFtZTgwODQ3NTA1MjE@.jpg
355,Sholay,"After his family is murdered by a notorious and ruthless bandit, a former police officer enlists the services of two outlaws to capture the bandit.",https://m.media-amazon.com/images/M/MV5BODhlNjJkZTEtMWQ3Ni00MTA2LTg4YTMtYTQzYzk1ZTM4MDQzXkEyXkFqcGdeQXVyODAzNzAwOTU@.jpg
359,Badland,"Detective Matthias Breecher is hired to track down the worst of the Confederate war criminals. As he roams the Old West seeking justice, his resolve is tested when he meets a determined pioneer woman who is far more than she seems.",https://m.media-amazon.com/images/M/MV5BM2U1YmQ3ZDYtM2VhZS00N2RkLWFjNGQtYTNhMDgwNjYxYTNhXkEyXkFqcGdeQXVyNDExMzMxNjE@.jpg
360,A Tale of Two Guns,"In the lawless West, The Cowboys a notorious brotherhood of killers and thieves reigned over the land with brutal fists and fast guns. Fate had finally caught up with them - and now the merciless gang has but a single surviving member. When a deputized gunslinger takes up the call to hunt down the last Cowboy, the chase is on and the bullets fly and only one of these hardened men can survive.::ARIO",https://m.media-amazon.com/images/M/MV5BMTBjMWU3OWUtYTE0Yy00YTZkLTllZGEtMDIwNDhiNjIxZmNkXkEyXkFqcGdeQXVyMTQwMDg5NjIw.jpg
361,The Scalphunters,"Forced to trade his valuable furs for a well-educated escaped slave, a rugged trapper vows to recover the pelts from the Indians and later the renegades that killed them.",https://m.media-amazon.com/images/M/MV5BMTM1MTNlOWEtMjFhZi00MDRmLWJmYmEtNGUzNzdkYmExODNlXkEyXkFqcGdeQXVyNzc5MjA3OA@@.jpg
364,Death Rides a Horse,"A young gunfighter forms a tenuous alliance with an aging ex-outlaw to track down and eliminate the bandits who killed his family, till the surprising end.",https://m.media-amazon.com/images/M/MV5BYzdiMzUyMDEtY2Y5ZS00OWUyLTk5MzctNWNjNDM3OGIyNDU4XkEyXkFqcGdeQXVyNjc1NTYyMjg@.jpg
367,Two Flags West,"Forced by circumstances,Confederate POWs and Union soldiers join forces against Indians but old animosities resurface during their fragile alliance.",https://m.media-amazon.com/images/M/MV5BMGVlNWVmNGQtOTliMS00M2Q4LWFhMDctZjVkNmI2OGVhZjdkXkEyXkFqcGdeQXVyMDI2NDg0NQ@@.jpg
368,Unconquered,Intrepid frontiersman Chris Holden foils the political and personal ambitions of renegade Martin Garth in the Ohio Valley following the French and Indian War.,https://m.media-amazon.com/images/M/MV5BYTQ2ZDJmMmEtMmUxNi00YWEzLTkzZDItY2Y5Y2VjMjNkOWRhXkEyXkFqcGdeQXVyMDI2NDg0NQ@@.jpg
370,Viva Zapata!,"The story of Mexican revolutionary Emiliano Zapata, who led a rebellion against the corrupt, oppressive dictatorship of President Porfirio Díaz in the early 20th century.",https://m.media-amazon.com/images/M/MV5BZjU5ZDIwNDQtYWVhOC00ZmFmLWIyYmItMTQ1ZjljYzNhYmRlXkEyXkFqcGdeQXVyNjUwNzk3NDc@.jpg
373,The Dark Valley,"Through a hidden path, a lone rider reaches a little town high up in the Alps. Nobody knows where the stranger comes from, nor what he wants there. But everyone knows that they don't want him to stay.",https://m.media-amazon.com/images/M/MV5BMjEyODA0NDgzM15BMl5BanBnXkFtZTgwNzM0NjgwOTE@.jpg
374,"Guns, Girls and Gambling","5 Elvis impersonators stay long after the contest playing poker, when a valuable mask is stolen from the Indian casino. Killers, incl. a sexy, blonde assassin, hunt down the Elvises to get the mask.",https://m.media-amazon.com/images/M/MV5BNzIzMzM2NTYyMl5BMl5BanBnXkFtZTcwODU1MDI1Nw@@.jpg
376,Streets of Laredo,"An outlaw separates from his two partners in crime after they join the Texas Rangers, and he continues to commit daring robberies.",https://m.media-amazon.com/images/M/MV5BMDdlMjg0MjYtZmFlMy00NDE5LTgzY2ItOTA5NjkzZThhM2NkXkEyXkFqcGdeQXVyNTk1MTk0MDI@.jpg
377,The Mountain Men,"A pair of grizzled frontiersmen fight Indians, guzzle liquor and steal squaws in their search for a legendary valley 'so full of beaver that they jump right into your traps' in this fanciful adventure.",https://m.media-amazon.com/images/M/MV5BOWUxYTNiYTEtYjM3Ni00MWNmLWI0YTgtMTU4MGRhYmMyMWYyXkEyXkFqcGdeQXVyNzc5MjA3OA@@.jpg
379,Junior Bonner,"Ace Bonner returns to Arizona several years after he abandoned his family, Junior Bonner is a wild young man. Against the typical rodeo championship, family drama erupts.",https://m.media-amazon.com/images/M/MV5BNzM1Y2RmMWEtODhiYy00ZjkyLThjY2EtMjkyNTk0MTEyMTg4XkEyXkFqcGdeQXVyMjI4MjA5MzA@.jpg
381,The Lusty Men,Retired rodeo champion Jeff McCloud agrees to mentor novice rodeo contestant Wes Merritt against the wishes of Merritt's wife who fears the dangers of this rough sport.,https://m.media-amazon.com/images/M/MV5BYTg0NTIxZWQtZTlmNS00YTIyLWJmYWMtNzM2ZjNlMDhiZmRhXkEyXkFqcGdeQXVyNjc1NTYyMjg@.jpg
383,Cheyenne Autumn,"The Cheyenne, tired of broken U.S. government promises, head for their ancestral lands but a sympathetic cavalry officer is tasked to bring them back to their reservation.",https://m.media-amazon.com/images/M/MV5BYWM2YjVkM2UtNTdjOS00ZDVlLTg1MjYtMGUxYzQ5YjJhODM4XkEyXkFqcGdeQXVyNjc1NTYyMjg@.jpg
385,The Desperate Riders,A loner and a female sharpshooter must save a boy's mother from a ruthless outlaw.,https://m.media-amazon.com/images/M/MV5BZWUwOTAyZWQtN2M4Mi00NDAyLTg0MTUtZTM5ZTNhNWFiZTE0XkEyXkFqcGdeQXVyOTg4MDYyNw@@.jpg
389,A Dog's Will,Follows the lives of 2 poor Brazilians and their schemes to get money and the consequences of their actions.,https://m.media-amazon.com/images/M/MV5BNTQwMDI4OWMtOWY3Mi00YzlmLTgzOTctOWI5NjY4ZGM0MTAzXkEyXkFqcGdeQXVyNDEyNjEzOTg@.jpg
390,They Came to Cordura,"An army major, himself guilty of cowardice, is asked to recommend soldiers for the Congressional Medal of Honor during the Mexican Border Incursion of 1916.",https://m.media-amazon.com/images/M/MV5BNDJiZTk1OTItNjU2Yi00MzEwLWExOTktYTBkZTA3MTRkMWQyXkEyXkFqcGdeQXVyNzc5MjA3OA@@.jpg
391,Red Headed Stranger,"Revisionist western about fallen preacher Shay, who guns down his wife Raysha for running off with another man. Wandering, he meets single mom Laurie. However, helpless sheriff Scoby wants Shay to help him fight the villainous Clavers.",https://m.media-amazon.com/images/M/MV5BMTAxODQxMzgzMzNeQTJeQWpwZ15BbWU3MDc5Nzk5MTE@.jpg
393,Emperor,"Action epic about young Johanna ""Of Ghent"" (Sophie Cookson), who seeks revenge on the holy Roman Emperor Charles V (Adrian Brody) for the death of her father. It happens in a world of wealth, debauchery, violent retaliations, sex, manipulation, and treason. It's the sixteenth century revisited.",https://m.media-amazon.com/images/M/MV5BMjA4MDIwOTk1N15BMl5BanBnXkFtZTgwNDY0NzU3NjE@.jpg
394,Storm Rider,"When her father is put into jail, the spoiled teenager Dani loses everything. Forced to live with her uncle Sam on a farm without horses to ride and to train a sad Dani takes care of a young mule and learns what really counts.",https://m.media-amazon.com/images/M/MV5BNzUwNDU5NzI1OV5BMl5BanBnXkFtZTgwODYxODA2MDE@.jpg
397,The Shooting,A mysterious woman persuades two cowboys to help her in a revenge scheme.,https://m.media-amazon.com/images/M/MV5BODgzOTFmNTQtNDNkMy00YmZjLTg0YWMtMzE4OGZlNzUyMzYwXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
398,The Stolen,"The story of a woman who must find her kidnapped son, navigating a world she doesn't know, on the edge of danger with every heartbeat.",https://m.media-amazon.com/images/M/MV5BMzEyY2UwY2QtYjQyNS00OGY0LWI1MWItMDRhYzRjODMxZGE5XkEyXkFqcGdeQXVyNDA2NjkxNjM@.jpg
402,The Reward,"Bounty hunters capture a wanted fugitive, but on the return trip begin to fight among themselves as to who should get the bigger share of the reward.",https://m.media-amazon.com/images/M/MV5BNDM3MzcyMTgtNjZkMy00MzNlLWI3ZWEtMDE4NzVmMGNiY2Y3XkEyXkFqcGdeQXVyNTUyNzA5ODE@.jpg
403,The Shepherd of the Hills,"A mysterious but pleasant stranger arrives in the Missouri hills and befriends a young backwoods girl, which doesn't sit well with her moonshiner fiancé who has vowed to find and kill his own father.",https://m.media-amazon.com/images/M/MV5BNTE1ZTBmMDgtNjQ5My00OTliLTlmZjAtOGQyOTRlZDUwZWViXkEyXkFqcGdeQXVyNzc5MjA3OA@@.jpg
411,The Man from Laramie,Newcomer Will Lockhart defies the local cattle baron and his sadistic son by working for one of his oldest rivals.,https://m.media-amazon.com/images/M/MV5BOWE2ZTA5MjItMjBmMy00MzcyLTk2M2ItYmUyNmRiZjM0Y2E2XkEyXkFqcGdeQXVyMTI1NDQ4NQ@@.jpg
412,Rustlers' Rhapsody,"The Wild West goes wacko when the Greatest Fast-Drawin', Fancy-Dressin', Silver-Spurred, Geetar Playin', Singing Cowboy movie matinee idol Rex O'Herlihan hits the saddle in this cockeyed, affectionate send-up of the '40s B-movie Western.",https://m.media-amazon.com/images/M/MV5BOGRiNTYzYWYtMDliMy00Y2JhLWFlNGUtZTA3MjI5YzNmOTJmXkEyXkFqcGdeQXVyMTY5Nzc4MDY@.jpg
415,Cattle Annie and Little Britches,"In 19th-century Oklahoma, two teen girls who love stories about outlaws, are on a quest to meet and join up with them. They find a shadow of a former gang and although disappointed, still try to help them escape from a vigorous Marshal.",https://m.media-amazon.com/images/M/MV5BYzkxZDMzZTMtZTgzMi00ZmQ2LWExZjUtZTcxYjI2MzgxMzgyXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
419,A Soldier's Revenge,"Haunted by wartime horrors, Civil War soldier-turned-bounty-hunter Frank Connor spends his time post-war polishing off two things: whiskey and fugitives.",https://m.media-amazon.com/images/M/MV5BYjJjMGZmZGUtOTRiNi00Y2I4LWE3MTEtYzgwMDg5MzlhZGUzXkEyXkFqcGdeQXVyMTkzMzY4NA@@.jpg
423,Shalako,"In 1880 New Mexico, a group of European hunters runs afoul of the Apache but is aided by an ex-cavalryman turned guide.",https://m.media-amazon.com/images/M/MV5BYTBiNGM2ZWItNjQzYi00ZmU3LTk3MWItMmU4ODY2ODI0YzRhXkEyXkFqcGdeQXVyMDI2NDg0NQ@@.jpg
424,Annie Get Your Gun,"The story of the great sharpshooter Annie Oakley, who rose to fame while dealing with her love/professional rival, Frank Butler.",https://m.media-amazon.com/images/M/MV5BZWJlZGE1ZDAtZmRiNi00YjkzLTg0ZmItY2NkN2NiYTYzZDlhXkEyXkFqcGdeQXVyMDI2NDg0NQ@@.jpg
427,County Line,"When former sheriff Alden Rockwell's best friend is shot, he volunteers as a private investigator to find out the truth behind the shooting and discovers a criminal conspiracy between two counties.",https://m.media-amazon.com/images/M/MV5BYWY4ZDZhNTctZmJkMi00ZDY5LThmNTUtNDBjOWVlMmVmZjE1XkEyXkFqcGdeQXVyNjAxMTI1Mzk@.jpg
